pointid,grid_code,Slope,Soil_depth,Curvature,Row,Col
3262,253.75323486328125,33.22593319912255,2.1539580687698017,-0.0035330312120243606,46,44
3263,248.60110473632812,35.53965303149059,2.1691054820113798,0.0036288015221230844,46,45
3264,248.15179443359375,37.33369389923864,2.1704264674410005,0.0038237786472782604,46,46
3265,254.13111877441406,38.404286303415155,2.1528470790202747,0.002370892994361117,46,47
3266,254.50320434570312,38.49593891830168,2.1517531365594547,0.005519278943506655,46,48
3267,262.38275146484375,38.49518980748274,2.128587037600558,0.010648920785706641,46,49
3268,273.9947204589844,37.828260334659454,2.094447509178619,0.012938558467521196,46,50
3269,292.2915344238281,38.61816021604918,2.04065434105193,0.009490418920318513,46,51
3270,312.6699523925781,33.464228376619346,1.9807411962795545,4.029964600234855e-05,46,52
3271,327.27386474609375,19.339283083285338,1.9378052668849852,-0.006929497194161072,46,53
3272,329.8354187011719,11.39693057489033,1.930274223347249,-0.005387675140498555,46,54
3273,331.7850341796875,10.28271054496214,1.9245422968260688,-0.004485321057414487,46,55
3274,334.4993896484375,11.67377077175373,1.916562012369626,-0.006250780948250019,46,56
3275,334.7688293457031,14.462645594814836,1.9157698517801998,-0.006667436537966411,46,57
3276,332.6647644042969,16.231392463168667,1.9219558642389816,-0.007551934697692388,46,58
3277,328.3094177246094,18.908830309742974,1.9347607108445501,-0.008273183666152274,46,59
3278,319.8304748535156,20.864352825670018,1.959689050842854,-0.005195700069611125,46,60
3279,311.1421813964844,19.597897484744966,1.9852328876860397,-0.003213944558263202,46,61
3280,303.3230895996094,17.553729003543214,2.008221246229527,-0.00492922539440629,46,62
3281,295.2413024902344,19.92012460104165,2.0319819366739975,-0.007312309075128186,46,63
3282,283.6574401855469,24.607202486410333,2.066038830606995,-0.007762491224590171,46,64
3283,269.7852478027344,28.158671135299933,2.106823481889357,-0.006960664686660085,46,65
3284,253.18138122558594,30.419593322351904,2.1556393351878516,-0.00640756551324924,46,66
3285,235.77825927734375,33.31116035005585,2.206805022650699,-0.006899580919649194,46,67
3286,215.03384399414062,37.10432931516179,2.267794210230753,-0.0014286519934301775,46,68
3287,192.63795471191406,33.19065585791415,2.333638779663463,0.011371877145378144,46,69
3288,181.594482421875,29.864039389038965,2.366106911150287,0.015288389292432184,46,70
3289,183.9248504638672,36.996278890380175,2.359255560957799,0.006903117348265614,46,71
3290,190.27235412597656,38.683138216201,2.340593714565487,0.0006236843770115539,46,72
3291,194.4885711669922,34.47919148807148,2.3281979131663055,-0.0010960886792659064,46,73
3292,195.31590270996094,29.01049995340696,2.3257655342355834,-0.0017459791218969252,46,74
3293,191.7813720703125,27.162454418191142,2.3361571576795814,-0.000110897883123755,46,75
3294,188.8838348388672,26.850640478047243,2.344676001875296,0.0008809139415336599,46,76
3295,186.32308959960938,28.192510739076837,2.352204667764871,0.0015803013512738582,46,77
3296,184.68917846679688,28.851923005172377,2.35700841427726,0.0020526187633902165,46,78
3297,184.0938720703125,29.102322587027388,2.358758632492,0.0028690906340794577,46,79
3298,184.5255584716797,29.41836170430471,2.35748946184779,0.004246321043843851,46,80
3299,185.81507873535156,29.07615582273143,2.3536982345620037,0.0059326283634723136,46,81
3300,191.5303497314453,29.11423902124218,2.336895170696721,0.0038414564458534592,46,82
3301,200.62278747558594,26.539758371123988,2.3101631378306817,-0.003955321627189765,46,83
3302,205.33090209960938,18.862698413669076,2.296321143152458,-0.010315127976089735,46,84
3303,198.36753845214844,24.231054076276195,2.3167936359118464,-0.007864469835048678,46,85
3304,182.812744140625,30.4546273679525,2.3625251860704477,-0.0007043749036611461,46,86
3305,166.05642700195312,30.78385012917737,2.411789248478069,0.003474953843788116,46,87
3306,150.0589141845703,28.239823453957168,2.458822403990709,0.006284750647699391,46,88
3307,136.3919219970703,22.584301967398574,2.499003760698,0.00952429304061609,46,89
3308,130.2180938720703,20.511647116322006,2.5171549959322617,0.008589724438870162,46,90
3309,130.6468505859375,21.178921164805505,2.5158944386549775,0.0031721265070993807,46,91
3310,132.30746459960938,17.518544507057225,2.5110121848919653,-0.002864544107608837,46,92
3311,132.061279296875,10.679916015920657,2.511735976881421,-0.0068693388071198345,46,93
3312,126.16455841064453,16.550025367034472,2.5290725087300063,-0.0071791955559724115,46,94
3313,114.4547348022461,25.137960260194426,2.5634997325795124,-0.004551094719623688,46,95
3314,98.62765502929688,28.276748410929045,2.610031809957392,0.0014034038915821125,46,96
3315,82.72101593017578,21.7755969327719,2.656797794080841,0.009489656459357603,46,97
3316,75.06016540527344,9.249917133447253,2.679320918657138,0.01100695159931742,46,98
3317,79.75362396240234,18.65811288576783,2.665522013244185,0.002479846710647219,46,99
3318,88.54299926757812,20.884741816939734,2.6396809928114275,-0.007213449820623718,46,100
3319,91.98548126220703,19.96110054448888,2.629559995075647,-0.00900371250135009,46,101
3320,88.69783782958984,20.988206141817972,2.639225762911031,-0.0037118706663003074,46,102
3321,81.43618774414062,21.27303228982339,2.660575226521161,0.0029816502910923774,46,103
3322,75.7769775390625,20.769014578184436,2.677213470021422,0.004766126088628243,46,104
3323,72.97593688964844,20.88011317975882,2.685448611444029,0.002073150902998571,46,105
3324,71.13561248779297,20.3032227373945,2.6908592190037317,-0.00026615644007442723,46,106
3325,67.78388977050781,18.228392712770237,2.7007133818099667,0.000147693684311432,46,107
3326,65.46691131591797,14.978315725980575,2.707525366223928,-0.000884689318029567,46,108
3327,63.10906219482422,15.775129649931253,2.7144575115926286,-0.0035034331726428915,46,109
3328,57.97041702270508,19.84447476894147,2.7295652786726423,-0.003763952615014855,46,110
3329,49.90869140625,22.800687085592894,2.7532669877412523,-0.0010608112832397013,46,111
3330,41.53436279296875,22.44618218438718,2.777887758762259,0.0028019419354364736,46,112
3331,34.155731201171875,17.15322216165646,2.799581151422046,0.004445959824902489,46,113
3332,32.28366470336914,15.260121477249342,2.8050850816720962,0.0015874116798787088,46,114
3333,27.849721908569336,17.050028388766915,2.818121003154551,-0.00039575036557801713,46,115
3334,21.55353546142578,16.087213989845388,2.8366319754341487,0.0006798732424047988,46,116
3335,16.596927642822266,12.89128371269497,2.8512045473713457,-0.0002906069176088609,46,117
3336,11.983200073242188,12.19098964902816,2.8647690413492612,-0.00040275540777346894,46,118
3337,6.478050231933594,10.31909452779723,2.880954342874715,0.002009471097951667,46,119
3338,4.12064790725708,0.8872594124117711,2.8878851746488823,-0.00013254438875190318,47,8
3339,4.030008792877197,1.1810258603733388,2.8881516562957996,0.0012373746231976865,47,9
3340,5.0132598876953125,2.2841650064018495,2.885260869322946,0.0011071649996068926,47,10
3341,6.229238033294678,3.0088086907061244,2.8816858580149503,0.0009441479679282592,47,11
3342,7.826214790344238,4.298510160010884,2.876990699647409,0.000506606568588703,47,12
3343,10.632684707641602,3.5794690303453396,2.868739596018452,6.663455340456123e-05,47,13
3344,11.533132553100586,3.620196131470961,2.8660922530202035,0.001246698342302134,47,14
3345,14.381174087524414,6.972215677635364,2.8577189276211787,0.0023867216621870973,47,15
3346,18.732704162597656,10.195842822525892,2.8449253019447887,0.002361660374135723,47,16
3347,24.601213455200195,13.075101372210085,2.8276717130064863,0.002017638423023285,47,17
3348,30.832807540893555,15.830319361846405,2.809350644158484,0.0024931409017605426,47,18
3349,38.6786994934082,19.062374109597954,2.7862834923736757,0.002857882349341389,47,19
3350,48.07347106933594,21.14493498046567,2.7586625892007643,0.003272834892353068,47,20
3351,57.82768630981445,23.933299165402175,2.7299849111425423,0.004574546367868695,47,21
3352,68.71636962890625,26.376074755420753,2.697971863756935,0.005968698632007729,47,22
3353,80.20911407470703,24.869630494178494,2.6641828589937058,0.006365107733444424,47,23
3354,89.5927963256836,20.917722670599247,2.6365945587604456,0.007618937855354228,47,24
3355,99.24857330322266,21.836190491400426,2.6082062920739837,0.008346199621363409,47,25
3356,111.5555191040039,24.1275838008005,2.572023511516695,0.005318836428671558,47,26
3357,125.70478057861328,26.805499982169827,2.5304242690018715,4.5699868078773913e-05,47,27
3358,141.1039581298828,26.158089797725406,2.485150236669256,-0.0076783880877708014,47,28
3359,150.45289611816406,28.71119035411694,2.457664085584378,-0.009416373316972131,47,29
3360,155.2035675048828,30.29617954938972,2.4436969727793048,-0.005751803469543168,47,30
3361,159.70144653320312,23.183998433375137,2.4304730769005554,-0.0046217646411089415,47,31
3362,165.56985473632812,14.053049009231158,2.4132197851682733,-0.009361387065395082,47,32
3363,168.4884796142578,16.79263617636121,2.4046389426752097,-0.013284932969119865,47,33
3364,166.91571044921875,27.240481690593494,2.409262930014316,-0.0063437142953431894,47,34
3365,166.84347534179688,29.285251047901657,2.409475303342572,0.004348308343316162,47,35
3366,181.1765594482422,32.974643626806234,2.3673356169144615,-0.002497457169365473,47,36
3367,201.70188903808594,31.23951223186284,2.3069905476798027,-0.01258448549969612,47,37
3368,217.1188507080078,28.602477743466814,2.261664229518273,-0.012972806215412153,47,38
3369,232.5476531982422,26.945313856093176,2.2163030989987527,-0.011308725393082957,47,39
3370,243.58135986328125,26.43210760392101,2.1838636787350136,-0.006273450585253066,47,40
3371,254.0941162109375,28.675075624520016,2.152955867638995,-0.004939169970699884,47,41
3372,265.1512451171875,27.40103967476207,2.120447585301138,-0.008633208608430048,47,42
3373,271.78704833984375,26.361102661565475,2.1009381297698173,-0.010955134665523756,47,43
3374,272.5971984863281,29.317428375948495,2.09855626464721,-0.008501787274711738,47,44
3375,270.01922607421875,33.02388453812635,2.106135578928758,-0.0032424619015533505,47,45
3376,271.4755554199219,36.45104532372371,2.101853928063653,-0.003686839789797231,47,46
3377,278.9136657714844,38.580581261316375,2.0799856661107645,-0.006352073126618363,47,47
3378,279.2442321777344,38.66154040420433,2.0790137912093414,-0.0029473612703858725,47,48
3379,285.9745178222656,40.53288404601964,2.059226554594674,0.002434500919880778,47,49
3380,296.12969970703125,41.48676341379543,2.0293700228764227,0.003041580591521376,47,50
3381,312.03863525390625,40.52237197270173,1.9825972871294197,-0.001670410768882172,47,51
3382,326.4276123046875,33.118062099159054,1.9402932738104344,-0.006445640771718902,47,52
3383,334.7725830078125,17.937199210587682,1.9157588159038266,-0.007358534628541833,47,53
3384,334.974365234375,9.311640577196242,1.915165570256835,-0.004016844189397533,47,54
3385,335.40350341796875,6.374367995220093,1.913903891447399,-0.002191725529814236,47,55
3386,339.0210876464844,7.808639010944472,1.9032680880233208,-0.005681363806923604,47,56
3387,340.82208251953125,6.429734928943079,1.8979731104284638,-0.010038174350242632,47,57
3388,339.0880432128906,7.195601366578033,1.9030712367000453,-0.013178383937402786,47,58
3389,334.3571472167969,12.641785280736682,1.9169802092783716,-0.013902752261816717,47,59
3390,325.83587646484375,17.016930517464942,1.942032994484234,-0.01053820102736578,47,60
3391,316.4794006347656,18.132441756241732,1.9695413070444308,-0.007649103939012841,47,61
3392,306.78948974609375,17.645756392224357,1.9980299284278318,-0.006665446753806313,47,62
3393,297.6600036621094,19.123653820114946,2.0248708844964494,-0.007470136321783352,47,63
3394,286.2417907714844,23.43897642744007,2.0584407643078695,-0.00788880776270124,47,64
3395,272.0218505859375,28.098022803027252,2.10024780429977,-0.006349353465299103,47,65
3396,254.6595458984375,30.569394729301248,2.15129348782238,-0.00392769925232097,47,66
3397,237.03944396972656,31.023527376800594,2.203097102773145,-0.002297240568889164,47,67
3398,219.02877807617188,30.10056696604985,2.256048987202161,0.002318502585656682,47,68
3399,203.17637634277344,25.37179955091328,2.302655511884274,0.010580255854155639,47,69
3400,199.21981811523438,31.022533206678457,2.3142879087784,0.010555292317509509,47,70
3401,205.6185760498047,37.573739957816706,2.295475373326178,0.002550720823956763,47,71
3402,213.2707977294922,39.323661929264816,2.272977617807154,-0.0032531971781027047,47,72
3403,215.73480224609375,37.18589403433678,2.2657333724712636,-0.0035174213987334553,47,73
3404,212.04286193847656,31.64619117213962,2.276587784942361,-0.0003199946557032119,47,74
3405,206.4182586669922,28.435048850765433,2.293124283045815,0.0029889599239512525,47,75
3406,203.4721221923828,28.067486880444118,2.301786010437663,0.003628362726926207,47,76
3407,202.321044921875,29.978766998994935,2.305170211274935,0.002971842566766125,47,77
3408,201.17654418945312,31.08222773708189,2.308535076897911,0.003482830434797417,47,78
3409,201.23379516601562,31.716376252816506,2.3083667573525757,0.003018806686352735,47,79
3410,202.15951538085938,31.991066907129028,2.305645112849273,0.0028111305675295063,47,80
3411,202.92784118652344,31.55449219568963,2.3033862125117843,0.0044764235072837395,47,81
3412,207.21400451660156,30.41909102885916,2.290784766977258,0.0024234615278484395,47,82
3413,213.99671936035156,25.62403720762137,2.2708433869836537,-0.005200948233946059,47,83
3414,215.10667419433594,19.267510758676423,2.26758008731234,-0.009692868597341309,47,84
3415,205.7950897216797,24.989879091461432,2.294956417968919,-0.006683711060812983,47,85
3416,191.01434326171875,29.454214744256777,2.3384122448077544,-0.0031749917093997857,47,86
3417,174.99815368652344,31.673533687849137,2.3855003105345443,-0.00044897003203694605,47,87
3418,157.04383850097656,29.617460456134367,2.4382865222341032,0.006866984084380155,47,88
3419,144.17910766601562,22.34352780314503,2.4761092071036854,0.01172870018607078,47,89
3420,141.86614990234375,24.133330975858403,2.4829093705687675,0.006880358648871123,47,90
3421,142.8027801513672,23.5241433617336,2.4801556502459245,-0.0006344848211644028,47,91
3422,141.34523010253906,18.390819517854247,2.484440890013915,-0.004598365126946733,47,92
3423,135.54806518554688,17.015951115123844,2.501484724401536,-0.004335270478109924,47,93
3424,125.19293975830078,22.01994734969904,2.5319290959818077,-0.001840113725147883,47,94
3425,111.62822723388672,25.45974909079186,2.5718097474885706,0.0014744539574210965,47,95
3426,96.98101043701172,24.541629070876663,2.614872993213007,0.005946085473594379,47,96
3427,84.59317016601562,17.15225570190873,2.6512936058783962,0.010351945499811912,47,97
3428,79.7563705444336,9.259389644507852,2.6655139382126922,0.009755590243453419,47,98
3429,85.68541717529297,17.592326209553885,2.6480823677295673,0.002075648994465944,47,99
3430,95.35369110107422,17.726898314360444,2.6196573596498136,-0.006771674292012806,47,100
3431,100.5585708618164,15.16631036074954,2.604354860942291,-0.009073539588496785,47,101
3432,98.33441925048828,20.20619085167153,2.610893931722445,-0.0036044288384153257,47,102
3433,92.5821533203125,23.796391890456256,2.627805761775804,0.0022713429632595823,47,103
3434,87.6726303100586,23.653263831751772,2.6422399029995107,0.0033261566547241406,47,104
3435,84.97409057617188,22.28592965781745,2.6501736887329415,0.0008674318504969202,47,105
3436,82.0580825805664,20.329787723685865,2.658746837515444,-0.0011651424441844413,47,106
3437,77.46617126464844,19.176469019468243,2.6722471910696006,-0.00035593567515835716,47,107
3438,72.73210144042969,16.039629865067358,2.6861654947954294,0.0006848941347225367,47,108
3439,69.63587951660156,14.14828679285945,2.6952684777970632,-0.0015898712138473475,47,109
3440,65.20533752441406,15.7404519620176,2.7082944008203853,-0.0034535962478688042,47,110
3441,59.11270523071289,18.758374977874013,2.7262069179361466,-0.00393644583083695,47,111
3442,51.81264114379883,22.1020780795495,2.7476693198339586,-0.0008741853864726271,47,112
3443,42.76033020019531,20.940947247966182,2.774283378732955,0.0030339206827937034,47,113
3444,40.30232620239258,19.77754517485388,2.7815099823680978,0.0008287288107802405,47,114
3445,35.394229888916016,19.433302705599182,2.7959399290615568,-0.0014356656567565086,47,115
3446,28.14997100830078,18.58211849029773,2.8172382620208887,-0.00010361323117955059,47,116
3447,21.19020652770996,15.45080664945951,2.837700173124425,0.0009298531825695805,47,117
3448,15.002768516540527,12.792032727568772,2.8558914218220313,0.0012667967100497134,47,118
3449,9.684012413024902,10.995026894217805,2.871528720307495,0.0019232949440265356,47,119
3450,6.00134801864624,8.32361474742548,2.8823558613224076,0.002152172069842654,47,120
3451,4.856323719024658,1.217747380831948,2.885722266248262,-0.0002392385541526003,48,8
3452,4.927344799041748,2.6230023689806723,2.8855134621960787,0.0009813615206075183,48,9
3453,5.586102485656738,2.917726874302691,2.8835766953327924,0.0011518247655806914,48,10
3454,7.023908615112305,3.2992488785032053,2.879349503265146,0.0005887101461074488,48,11
3455,8.388799667358398,3.680054808061743,2.8753366836568164,0.00010222556852259328,48,12
3456,10.622621536254883,3.0510189356779307,2.8687691820366155,0.0009516188906057915,48,13
3457,11.345941543579102,4.299866170757743,2.86664260006239,0.002861641705468104,48,14
3458,14.938608169555664,9.403697752247828,2.856080055118465,0.00340427659094747,48,15
3459,20.911231994628906,13.603563186403177,2.8385203664099845,0.001745840640739495,48,16
3460,28.581666946411133,15.536495066744909,2.8159690633383745,-0.00022673764284600827,48,17
3461,36.094478607177734,17.31105486993651,2.7938811773518695,-0.0004956262346970347,48,18
3462,45.08245086669922,20.58213932365923,2.767456276065588,-5.183539794799538e-06,48,19
3463,55.75344467163086,24.234840325912902,2.7360832422177,0.00025197596955354963,48,20
3464,68.10707092285156,28.1065678606825,2.6997632197710013,-0.0013999293721890147,48,21
3465,81.87069702148438,30.244696672733983,2.6592977565390283,-0.004360942169380717,48,22
3466,93.7855224609375,26.69669615464957,2.62426782131117,-0.00509543971163148,48,23
3467,100.1252212524414,21.047555863052505,2.605628921466683,-0.0019205044808213918,48,24
3468,107.13077545166016,18.132133212181248,2.58503238725131,-0.0005627982850646021,48,25
3469,114.28460693359375,16.025595314683923,2.5639999134885514,-0.001310655186032184,48,26
3470,123.91515350341797,18.29395943545131,2.5356858249386063,-0.006082980886006411,48,27
3471,131.69039916992188,23.709951091804825,2.5128263753006412,-0.008102285970489124,48,28
3472,133.01397705078125,31.80358461504076,2.5089350176243466,-0.0005979822741924621,48,29
3473,136.06149291992188,33.40239813692567,2.4999752318478485,0.005542298313315132,48,30
3474,145.9239501953125,30.198400429037946,2.4709793190415663,-0.0018275255164057747,48,31
3475,156.38177490234375,22.93758403486255,2.4402330085754,-0.01397968696225145,48,32
3476,154.256103515625,29.455035511238695,2.4464825446152574,-0.008303115146438302,48,33
3477,146.47406005859375,32.09868940369885,2.469361979956166,0.01088022450530432,48,34
3478,149.0084991455078,30.297416438928927,2.461910654923776,0.019569336056267272,48,35
3479,168.58700561523438,40.65129592404985,2.404349273351055,0.007314064255915697,48,36
3480,194.8570098876953,41.10948470680016,2.3271146925528563,-0.0073267198045147515,48,37
3481,217.2177734375,35.33049015774986,2.26137339380068,-0.012303209089483735,48,38
3482,235.9022979736328,30.518738919512984,2.2064403452562353,-0.010603520688603957,48,39
3483,252.15081787109375,28.077670362486664,2.1586692215877417,-0.008988237367773079,48,40
3484,265.0982971191406,25.805122411837615,2.1206032539638016,-0.009515339011895645,48,41
3485,275.91448974609375,22.24025408230938,2.088803331332992,-0.0111742889715762,48,42
3486,283.9119567871094,17.951747019724507,2.065290544355345,-0.01446180340968026,48,43
3487,286.9872741699219,16.191067197846827,2.0562490213156277,-0.014505370124871242,48,44
3488,287.1062927246094,18.920879869355318,2.0558991032842804,-0.011483609173826657,48,45
3489,291.0132751464844,24.309197262650308,2.044412460708597,-0.014743423035937724,48,46
3490,300.7652893066406,25.336614210991097,2.01574125389089,-0.019023687712189548,48,47
3491,301.3885192871094,25.705777798699373,2.0139089395226417,-0.015408601798349063,48,48
3492,310.1617431640625,32.08371176042694,1.9881154047611895,-0.01224775580341496,48,49
3493,319.4616394042969,33.647841822634355,1.960773437849741,-0.011833107375886266,48,50
3494,332.8880920410156,30.436081547312632,1.921299274456059,-0.017052910769777364,48,51
3495,343.939453125,18.94668239099614,1.888807949684337,-0.021810519452628588,48,52
3496,344.44903564453125,8.76502053272331,1.8873097621747392,-0.01519082035647695,48,53
3497,339.5321044921875,7.274508990018318,1.9017656835528325,-0.00576043383249958,48,54
3498,337.0249938964844,2.8784378795910697,1.9091366620218708,-0.002549235002597038,48,55
3499,340.55670166015625,5.809326610144805,1.8987533379157957,-0.00856799321535747,48,56
3500,341.4471435546875,8.802462571635232,1.8961354127058871,-0.01379226276234154,48,57
3501,336.43133544921875,19.37638407781645,1.9108820352177152,-0.013518037486827499,48,58
3502,329.3431701660156,23.33582741591958,1.9317214484358711,-0.011624666623848676,48,59
3503,322.8916015625,20.346475176275085,1.9506892487991814,-0.012222661931561837,48,60
3504,314.868896484375,20.753298441507393,1.9742762363439885,-0.011173706807651632,48,61
3505,304.4262390136719,21.01949508141704,2.004977954691801,-0.007904786859078626,48,62
3506,295.5016784667969,20.296828824402507,2.031216423688497,-0.007663979530637685,48,63
3507,285.3450012207031,22.761947281598637,2.0610773518127834,-0.00848448310372992,48,64
3508,271.7177734375,27.735771443605646,2.1011418000085755,-0.0066753782965792065,48,65
3509,254.4615478515625,30.64244435256864,2.1518756078704264,-0.0028585508603405927,48,66
3510,236.69024658203125,29.597089940002874,2.20412375330486,0.002249733385940083,48,67
3511,220.82582092285156,22.487343339754382,2.250765628680396,0.008543077468287237,48,68
3512,212.57498168945312,19.336322003446032,2.275023337313238,0.011372068303681733,48,69
3513,217.15174865722656,33.34422698424816,2.2615675085855056,0.005915563140369983,48,70
3514,227.30191040039062,39.910148205518134,2.2317257362303713,-0.002130441915485955,48,71
3515,237.7544403076172,41.023615155796364,2.2009949926304713,-0.009679739497490177,48,72
3516,239.43251037597656,39.00277103281211,2.196061417556195,-0.009255737346606261,48,73
3517,230.6329803466797,35.587755924847805,2.221932293174832,0.0006385816911708961,48,74
3518,222.7063751220703,31.63948737571648,2.2452367443399694,0.007054458246119412,48,75
3519,220.21783447265625,31.306069926660467,2.2525531266238605,0.006039498888699974,48,76
3520,220.43264770507812,33.291867808944765,2.251921569438565,0.003112417776522272,48,77
3521,220.39779663085938,35.02083614981415,2.2520240326159495,0.0023898915230338483,48,78
3522,220.7061767578125,34.56172602461269,2.251117386024472,0.001775995320067496,48,79
3523,221.50608825683594,33.47773460832069,2.248765622824818,0.0015494727303130285,48,80
3524,221.8568878173828,33.12149798683405,2.247734261858066,0.002650974665176059,48,81
3525,224.51931762695312,31.057967779510317,2.23990664035812,0.00018356410552945702,48,82
3526,227.9300994873047,24.644908450084966,2.22987884194415,-0.006187620506941034,48,83
3527,224.35440063476562,22.1827816585505,2.2403915011379656,-0.007670057495790476,48,84
3528,211.87896728515625,27.95177822066884,2.27706964001604,-0.0031944420667900965,48,85
3529,195.91290283203125,30.115760845534368,2.3240103364180897,0.0006482004294470056,48,86
3530,179.5823974609375,30.042935451356794,2.372022499776638,0.004289670533689846,48,87
3531,163.66891479492188,26.421657578298817,2.4188086041868897,0.010631125685445149,48,88
3532,155.44378662109375,24.71328837536592,2.442990721552703,0.010791511846664284,48,89
3533,156.73377990722656,27.566896320641643,2.4391981035670485,0.0008864184317756797,48,90
3534,156.43994140625,24.66191306460065,2.4400619973529007,-0.006898190677441265,48,91
3535,150.62721252441406,22.27003533968671,2.457151590252313,-0.007608917250189888,48,92
3536,140.3103790283203,23.15569915873766,2.487483382435191,-0.004313812958531916,48,93
3537,127.68559265136719,24.51459835991876,2.5246006235813208,-0.001530989025707919,48,94
3538,113.95735168457031,25.478958645808905,2.5649620534908975,0.0008481259479610287,48,95
3539,99.79173278808594,23.689010175927955,2.6066093873043883,0.004975081664733456,48,96
3540,88.87543487548828,17.254104472151706,2.6387036224024607,0.008347316159636652,48,97
3541,84.65992736816406,10.245832355325314,2.6510973377518394,0.009104211807209224,48,98
3542,90.2331314086914,16.61438105242391,2.6347119548905127,0.00466362830959521,48,99
3543,100.27631378173828,17.964191928204787,2.6051847050120163,-0.002527253969937607,48,100
3544,107.77073669433594,14.428027202082696,2.583150882482886,-0.006603463673867168,48,101
3545,108.99919891357422,19.7407396361436,2.5795391676333095,-0.0045338491994850166,48,102
3546,105.29646301269531,25.301966715159764,2.5904253194643014,-9.318967300025712e-05,48,103
3547,100.5943603515625,25.917648050977583,2.6042496387958134,0.002219473895383124,48,104
3548,96.60697937011719,24.15614114719852,2.6159726554878007,0.0013564723557972533,48,105
3549,91.76952362060547,21.532367942862013,2.630194916857398,0.0002384352276736633,48,106
3550,86.16381072998047,19.48682741268849,2.646675876688697,-5.3580803594972925e-05,48,107
3551,80.5989990234375,17.550598690022017,2.6630365858426845,1.5770560046197643e-05,48,108
3552,76.01356506347656,14.62496472574098,2.6765178957809046,-0.0011208089235256481,48,109
3553,70.9422607421875,14.484889776543293,2.6914276787901694,-0.0017718756413997825,48,110
3554,64.93309783935547,15.02621369814015,2.7090947934558054,-0.0014189365898755481,48,111
3555,59.19287109375,16.70637768962928,2.7259712279544557,-0.0005816762536708659,48,112
3556,53.69694137573242,17.573539839277853,2.7421294220478014,-0.0021947569095035566,48,113
3557,52.280147552490234,19.035135004101694,2.746294837320699,-0.005896398434308333,48,114
3558,44.8643913269043,21.622665974600174,2.7680973774894944,-0.004633530108856905,48,115
3559,35.52519989013672,21.12372495757159,2.795554873427895,-0.0015170703117277525,48,116
3560,26.36795425415039,18.163995594803826,2.822477443391196,0.0010579335904819611,48,117
3561,18.959205627441406,14.291951545928121,2.8442593810143637,0.0018391945904068989,48,118
3562,13.658266067504883,11.281847563119234,2.85984429834068,0.0005075607309165673,48,119
3563,10.187310218811035,10.642160492250262,2.8700490100400975,-0.00027122464678762024,48,120
3564,6.374542713165283,9.010763700414516,2.8812586580068564,0.0008513661439985848,48,121
3565,5.335935115814209,1.9027933884711905,2.8843121947159966,-0.00024775534898333393,49,8
3566,6.645086765289307,3.017614847203764,2.8804632505818506,-0.0006088575253234919,49,9
3567,7.187702655792236,3.1186427757256934,2.8788679439955716,-0.0001771064033204567,49,10
3568,8.182785987854004,2.594987772367943,2.875942369899201,0.0002759234346484923,49,11
3569,9.082541465759277,3.5406487605077186,2.8732970624818073,0.00016119437526833537,49,12
3570,11.743252754211426,4.29551282282252,2.865474493484205,0.000656149247883513,49,13
3571,12.641096115112305,5.672534359747401,2.8628348077467223,0.0024701367377262143,49,14
3572,16.581024169921875,10.578033233167996,2.851251304046752,0.0027933862436924036,49,15
3573,23.153200149536133,14.063529909851736,2.831928914470683,0.0007612912024284238,49,16
3574,30.998620986938477,15.3270158128797,2.808863147778082,-0.0006492496278633015,49,17
3575,39.13391876220703,17.204998699857466,2.784945134411024,-0.0007186205417855206,49,18
3576,49.10933303833008,21.095733492008492,2.7556171247192864,-0.000530140083635602,49,19
3577,61.54784393310547,24.90263044054774,2.7190475389381796,-0.001373620124530679,49,20
3578,75.7101058959961,28.009284313110758,2.677410074607624,-0.004645576883426629,49,21
3579,91.83815002441406,27.122836034149614,2.6299931532232974,-0.010458359851815093,49,22
3580,103.76651000976562,18.972575585069105,2.5949234260346947,-0.011664935858302729,49,23
3581,108.08616638183594,12.37995288714873,2.5822235099772444,-0.00783987992599593,49,24
3582,112.5207748413086,6.992299842838474,2.5691856314211847,-0.0064373427635403225,49,25
3583,114.39152526855469,6.798556955449601,2.563685570457058,-0.0047932510174570125,49,26
3584,116.70963287353516,17.4882537981123,2.5568702663079272,-0.004299043807326118,49,27
3585,116.71890258789062,27.51247402255812,2.55684301307664,0.00019950844585164433,49,28
3586,113.9635009765625,30.69886561170179,2.564943974392611,0.00967911823300351,49,29
3587,118.3166275024414,30.415130536406114,2.552145655104166,0.012178530430473882,49,30
3588,131.83287048339844,30.12184039826925,2.5124075054726047,-9.785132890371886e-05,49,31
3589,141.91453552246094,27.748146663017312,2.482767115430639,-0.010350483573240135,49,32
3590,136.5200958251953,30.87869700941375,2.498626925895011,0.0023831966379012897,49,33
3591,130.11370849609375,22.501704261093636,2.5174618919902674,0.019438005957193857,49,34
3592,140.1962432861328,28.007276199214935,2.487818944854996,0.017385243825075947,49,35
3593,159.09857177734375,38.478646083015086,2.4322455463131862,0.008666491875789254,49,36
3594,184.1053924560547,42.122851295425924,2.358724762221017,0.0011526802261424272,49,37
3595,208.17465209960938,41.26783347445315,2.287960434990141,-0.002159328541862585,49,38
3596,232.16114807128906,39.46270649165734,2.217439435374909,-0.005978801782803165,49,39
3597,255.7080078125,32.63239913677071,2.1482109791339297,-0.011981950182272688,49,40
